x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,label
0.0,0.0,0.0,0.050857797265052795,-0.02771437168121338,-0.02212065613611003,0.07139895856380463,-0.0958358645439148,-0.029662139404251775,0.062040045857429504,-0.1560981273651123,-0.034493071648910245,0.05388547480106354,-0.19384896755218506,-0.04007594070179721,0.06300173699855804,-0.1675005555152893,-0.024207748163178167,0.08586178719997406,-0.24580305814743042,-0.04038446179373523,0.1035526841878891,-0.2910599112510681,-0.053003897580936155,0.12091954052448273,-0.3260122537612915,-0.06153403005345126,0.027461841702461243,-0.18572860956192017,-0.02303680560333987,0.037559136748313904,-0.27232927083969116,-0.03607763132794162,0.04761283099651337,-0.3265416622161865,-0.047451005939080915,0.05998693406581879,-0.3687590956687927,-0.05501533827526828,-0.007955595850944519,-0.18372589349746704,-0.02420204660637637,-0.0027460455894470215,-0.26708048582077026,-0.039216516229942044,0.004954203963279724,-0.3158278465270996,-0.05065285197241565,0.015198364853858948,-0.3547108769416809,-0.05803452959997912,-0.04083968698978424,-0.1641324758529663,-0.026737373012736043,-0.039210572838783264,-0.2171560525894165,-0.04150646335227748,-0.03167487680912018,-0.23534196615219116,-0.04578158787234088,-0.023001208901405334,-0.24558186531066895,-0.047369064453675946,W
0.0,0.0,0.0,0.0569550096988678,-0.041085660457611084,-0.012317793317265568,0.07427561283111572,-0.11425596475601196,-0.01950431229931837,0.05738595128059387,-0.1820276975631714,-0.023345714308447896,0.03976774215698242,-0.2248970866203308,-0.028651686258740483,0.07285332679748535,-0.1434043049812317,-0.03894416416449076,0.08997929096221924,-0.24325531721115112,-0.05557533899707323,0.10445094108581543,-0.3023952841758728,-0.06384389648599154,0.11862370371818542,-0.34561413526535034,-0.06741547385615831,0.03342825174331665,-0.16445940732955933,-0.038817716635890065,0.04154336452484131,-0.2722044587135315,-0.051284292586274205,0.04850578308105469,-0.33892279863357544,-0.0579015331940127,0.057479798793792725,-0.38888847827911377,-0.06122902209324366,-0.0051070451736450195,-0.1726769208908081,-0.03757352555555826,-0.005808591842651367,-0.2716714143753052,-0.04818364406389719,-0.00042620301246643066,-0.33178865909576416,-0.055818093814082204,0.007341131567955017,-0.37596094608306885,-0.060753920920319615,-0.037120312452316284,-0.1672784686088562,-0.03597823704046732,-0.03407028317451477,-0.22805261611938477,-0.04418942133349901,-0.025504708290100098,-0.24879586696624756,-0.04413766960067278,-0.016999363899230957,-0.2582398056983948,-0.04257060761017328,W
0.0,0.0,0.0,0.053426593542099,-0.03747403621673584,-0.03281388085264325,0.06642752885818481,-0.1047772765159607,-0.04903252076286435,0.03963938355445862,-0.17160564661026,-0.05900523837584615,0.014537960290908813,-0.21970707178115845,-0.0696378241099751,0.0764985978603363,-0.14991331100463867,-0.05472553174871564,0.0958949625492096,-0.24739164113998413,-0.07851319413560987,0.10674795508384705,-0.3125048875808716,-0.09321030627864957,0.1163816750049591,-0.3692626953125,-0.10242400716919065,0.03783413767814636,-0.1710907220840454,-0.04995575573224187,0.043982237577438354,-0.27413231134414673,-0.07223554354089856,0.04590797424316406,-0.3461282551288605,-0.08791581194776654,0.05155438184738159,-0.4073510468006134,-0.09751254718679547,0.002040177583694458,-0.17947393655776978,-0.04587221171635747,-0.002461746335029602,-0.27237433195114136,-0.07001673083681226,-0.0020645111799240112,-0.337416410446167,-0.08528565268892407,0.0010256469249725342,-0.3916826546192169,-0.09385169695991635,-0.026540279388427734,-0.1741245985031128,-0.04300956454056859,-0.02311865985393524,-0.2332777976989746,-0.06319242369312406,-0.014849886298179626,-0.24144315719604492,-0.06642845671552777,-0.008025199174880981,-0.23960751295089722,-0.06608263801712155,W
0.0,0.0,0.0,0.05075398087501526,-0.029588162899017334,-0.04906801656312609,0.06175589561462402,-0.09674543142318726,-0.07023603991098071,0.04097479581832886,-0.16464656591415405,-0.08272158131427432,0.02061903476715088,-0.21643692255020142,-0.09454214349813128,0.07724407315254211,-0.15551477670669556,-0.0620973087889638,0.1011289656162262,-0.24271643161773682,-0.09061304256744052,0.11416158080101013,-0.3060483932495117,-0.11116648242301608,0.12291508913040161,-0.3655858039855957,-0.12575205192393923,0.04113176465034485,-0.18013697862625122,-0.0518324986142602,0.04943811893463135,-0.27028000354766846,-0.0809705011589017,0.04963403940200806,-0.33935797214508057,-0.10353407040662432,0.052186042070388794,-0.40298324823379517,-0.11858713403768206,0.005967497825622559,-0.19170552492141724,-0.04473627135581637,0.00655779242515564,-0.28066760301589966,-0.07817118391818667,0.004501610994338989,-0.35038596391677856,-0.1016027905089345,0.0034164339303970337,-0.4129551351070404,-0.11509024873799945,-0.0232992023229599,-0.18796533346176147,-0.040131566677757746,-0.0219411700963974,-0.2538720965385437,-0.06712700948543215,-0.017033666372299194,-0.2825326919555664,-0.07835459486074114,-0.01450088620185852,-0.3020501434803009,-0.08454597518272067,W
0.0,0.0,0.0,0.046742141246795654,-0.0516200065612793,-0.020152795104991128,0.058073341846466064,-0.12436193227767944,-0.02364727014185064,0.029467254877090454,-0.17732775211334229,-0.025077327131043603,-0.003487914800643921,-0.20468878746032715,-0.02712714762867563,0.07138416171073914,-0.1811257004737854,-0.00823195835084789,0.09147918224334717,-0.2535502314567566,-0.017678965790878465,0.10160741209983826,-0.30627477169036865,-0.02863856309534185,0.10921186208724976,-0.35336023569107056,-0.03793826044977777,0.033542484045028687,-0.1989848017692566,-0.008596597215841939,0.03504499793052673,-0.27931690216064453,-0.017733248858462503,0.03209364414215088,-0.33594217896461487,-0.031699054850946595,0.03326064348220825,-0.38429874181747437,-0.04143136085451715,-0.002109616994857788,-0.1986026167869568,-0.011517960554670026,-0.006238579750061035,-0.2813701331615448,-0.029107577143918206,-0.008344382047653198,-0.3374916911125183,-0.04740956516445749,-0.008302271366119385,-0.3851310610771179,-0.058741674734960725,-0.03132714331150055,-0.180902898311615,-0.01535562144101732,-0.029676437377929688,-0.22847044467926025,-0.03433838577450388,-0.023286595940589905,-0.22189784049987793,-0.040011459006677796,-0.017695248126983643,-0.20827078819274902,-0.041735754324804475,W
0.0,0.0,0.0,0.04289668798446655,-0.043423354625701904,-0.018721951334242704,0.05549377202987671,-0.11448115110397339,-0.022651974274282338,0.024729222059249878,-0.1689753532409668,-0.024900335981016042,-0.009934037923812866,-0.19371265172958374,-0.026897819875244977,0.06505751609802246,-0.16603368520736694,-0.009030222123925569,0.08706018328666687,-0.23694941401481628,-0.017400466068153264,0.09658968448638916,-0.28343233466148376,-0.025321938259963872,0.1032453179359436,-0.3234257698059082,-0.03185600617385376,0.028559476137161255,-0.18484044075012207,-0.008936160406534555,0.03335851430892944,-0.2656865119934082,-0.01499754299825895,0.03319540619850159,-0.3171997666358948,-0.023007802827720525,0.03367587924003601,-0.3569856286048889,-0.02912140467620361,-0.004716336727142334,-0.18383729457855225,-0.011523804789845826,-0.008022695779800415,-0.25988635420799255,-0.022287199436192395,-0.007617771625518799,-0.30742037296295166,-0.035059241740469815,-0.008198440074920654,-0.34569817781448364,-0.044256126670603635,-0.03215080499649048,-0.16792404651641846,-0.01558063381767738,-0.02708415687084198,-0.20764696598052979,-0.027097527100210073,-0.018235236406326294,-0.20808321237564087,-0.0314269682154702,-0.013285994529724121,-0.20230728387832642,-0.03395153784609306,W
0.0,0.0,0.0,0.04198262095451355,-0.035891711711883545,-0.021207493156623514,0.06209030747413635,-0.10007596015930176,-0.026151961073708208,0.03204098343849182,-0.15705609321594238,-0.028403604761194856,-0.0006251335144042969,-0.18905580043792725,-0.030342327788901002,0.07219389081001282,-0.15350759029388428,-0.00880409067912069,0.0949329137802124,-0.221401184797287,-0.016089354068469675,0.10571914911270142,-0.26182955503463745,-0.023015579566788347,0.11331984400749207,-0.2981656491756439,-0.029109465316366823,0.03732287883758545,-0.1742418110370636,-0.007843625158500345,0.04538455605506897,-0.25414809584617615,-0.01291212102813688,0.04758921265602112,-0.3002532124519348,-0.020566452652644784,0.04949980974197388,-0.33618879318237305,-0.02619106917126146,0.005885452032089233,-0.17569971084594727,-0.009752412684690626,0.0017285645008087158,-0.24893778562545776,-0.022984819844793947,0.003985166549682617,-0.2932475209236145,-0.036929615199994714,0.005399078130722046,-0.3294532299041748,-0.04667551478786436,-0.020913422107696533,-0.1644601821899414,-0.013021032683980138,-0.0151500403881073,-0.1997407078742981,-0.030118577540349634,-0.0070410072803497314,-0.18176394701004028,-0.035288736582231195,-0.0029399991035461426,-0.16012465953826904,-0.037367344260644586,W
0.0,0.0,0.0,0.03977012634277344,-0.03201186656951904,-0.02223217410286793,0.062352269887924194,-0.0964890718460083,-0.025702181433047144,0.03333646059036255,-0.15482383966445923,-0.026395491485203593,0.0010684728622436523,-0.1872270405292511,-0.026660983611549227,0.0781533420085907,-0.14907628297805786,-0.0039172188124609875,0.09930408000946045,-0.21120360493659973,-0.009861408893669932,0.10931390523910522,-0.24871188402175903,-0.016564122562016337,0.11669942736625671,-0.2825714945793152,-0.022793800730909197,0.0446336567401886,-0.1670454740524292,-0.0022903726647598432,0.05364006757736206,-0.24031054973602295,-0.0077576052143228935,0.05671972036361694,-0.2833392918109894,-0.016596845511998026,0.05937403440475464,-0.32047802209854126,-0.022894836191738932,0.013745278120040894,-0.16662582755088806,-0.003961093418951123,0.013217389583587646,-0.23486292362213135,-0.019476040427292673,0.01575121283531189,-0.2746029794216156,-0.033445335154141276,0.018251508474349976,-0.31004798412323,-0.0420316077514542,-0.014264285564422607,-0.1554129719734192,-0.007017002136166184,-0.009425044059753418,-0.19254618883132935,-0.026538464401568262,-0.004523336887359619,-0.1733584702014923,-0.03158599806269535,-0.002701789140701294,-0.15206199884414673,-0.03285219070752987,W
0.0,0.0,0.0,0.04057443141937256,-0.02570474147796631,-0.019201846102305353,0.06115216016769409,-0.09370630979537964,-0.020256831551023424,0.0379176139831543,-0.15489527583122253,-0.019488831291027964,0.005275607109069824,-0.18679207563400269,-0.017957662472554148,0.07442006468772888,-0.13709616661071777,0.005969322511873543,0.09621250629425049,-0.18273913860321045,0.002153387285716235,0.10632234811782837,-0.2027956247329712,-0.004352742580749691,0.11485180258750916,-0.22252574563026428,-0.010076617131062449,0.043865054845809937,-0.15830767154693604,0.006157571209541857,0.05574023723602295,-0.22844836115837097,0.0037300242036053533,0.061361730098724365,-0.26908355951309204,-0.004175823422201574,0.06539994478225708,-0.3066380023956299,-0.009760564433463514,0.013628333806991577,-0.15953382849693298,0.0024583542178788775,0.013517111539840698,-0.23039031028747559,-0.012651909383066595,0.017118126153945923,-0.2683400809764862,-0.026442281210847796,0.02083262801170349,-0.30428189039230347,-0.0341386285219869,-0.014494001865386963,-0.14903342723846436,-0.0023019586299142247,-0.009012937545776367,-0.19431588053703308,-0.020220716724224985,-0.005943208932876587,-0.17732825875282288,-0.023758015835710466,-0.005534052848815918,-0.15817168354988098,-0.024173542166181505,W
0.0,0.0,0.0,0.03866472840309143,-0.022523820400238037,-0.021501931076187475,0.05832493305206299,-0.08859342336654663,-0.02359360707296787,0.032281845808029175,-0.1505972445011139,-0.022941368346351965,0.00015732645988464355,-0.18158257007598877,-0.021564074506301267,0.07194963097572327,-0.132921040058136,0.0017315450187140868,0.09309941530227661,-0.18041732907295227,-0.0014006194595879151,0.10494837164878845,-0.20682397484779358,-0.006713404034513815,0.11502540111541748,-0.23251113295555115,-0.012168941733676775,0.04117029905319214,-0.1542607545852661,0.0033523752882445024,0.05313313007354736,-0.22327259182929993,0.0002289956556467132,0.05857938528060913,-0.2642783224582672,-0.007298245274711235,0.0628526508808136,-0.3025858700275421,-0.012637961370188577,0.01104709506034851,-0.15606501698493958,0.0013146312504375146,0.009286284446716309,-0.22433951497077942,-0.013737686624068601,0.012216150760650635,-0.26361793279647827,-0.027505340700287206,0.015650302171707153,-0.29975295066833496,-0.035361365129489286,-0.017432570457458496,-0.14697882533073425,-0.0019479309611654116,-0.01461055874824524,-0.19017678499221802,-0.019626169179815633,-0.012357980012893677,-0.17454266548156738,-0.023899539088148458,-0.010862261056900024,-0.1568077802658081,-0.02511307102932392,W
